Price,Close,High,Low,Open,Volume
Ticker,BA,BA,BA,BA,BA
Date,,,,,
2013-12-05,113.44052124023438,113.75675849832363,112.1756113316257,112.18415335002021,3665100
2013-12-06,115.53448486328125,116.0216538686078,114.52597877269572,115.02168979800538,5341800
2013-12-09,115.10714721679688,116.19258363427606,115.01314587478261,115.7994420615288,3799000
2013-12-10,114.26956176757812,115.41481829559582,112.97045760853916,114.22682559000275,4061300
2013-12-11,113.29525756835938,114.36359699630673,113.19270115647733,114.26958260499724,3358300
2013-12-12,113.63713836669922,114.22685079888234,112.73117554241453,112.91066231134212,3617700
2013-12-13,114.38069152832031,114.73965200315642,113.79096609064224,114.05591217626514,3139400
2013-12-16,115.14132690429688,115.55156550640838,114.47468428539692,114.75672739973922,3979500
2013-12-17,116.13275146484375,118.03012297463957,115.68831869501535,117.8762753445546,6753000
2013-12-18,115.7994384765625,116.6113737389494,113.5345513284555,116.1156627371892,5632400
2013-12-19,115.52592468261719,116.4318742259826,114.47468257486767,115.3806321182331,3177100
2013-12-20,116.80795288085938,117.81647203697983,115.7994467659911,115.7994467659911,5454600
2013-12-23,116.57715606689453,118.02155260048065,116.50879384156083,117.67968930881766,2945100
2013-12-24,116.94468688964844,117.07288238058604,116.35496154883482,116.57717141354343,1203200
2013-12-26,118.17543029785156,118.44891839256181,117.23528644454649,117.24382846457581,2161300
2013-12-27,117.00450897216797,118.69676772705145,116.91049459689667,118.53437807510551,2204600
2013-12-30,116.16694641113281,117.40621745330415,115.8421670743734,117.22674374496482,2403500
2013-12-31,116.65412902832031,117.13274302807585,116.01312534123626,116.37208584105292,2096000
2014-01-02,116.80795288085938,117.30366391810472,115.81653080636868,116.2438665583472,3366700
2014-01-03,117.61990356445312,118.37201875937458,117.13274752501819,117.1412895463227,3177400
2014-01-06,118.29505920410156,119.44885764840897,117.77370918309994,119.14117545501048,4196500
2014-01-07,120.08988952636719,120.5941556300933,118.37200448109527,118.44037976704547,4238500
2014-01-08,120.35485076904297,120.85054877871828,119.10702460067247,120.24373929726097,4236100
2014-01-09,121.47447967529297,121.80780108037058,120.11554190881925,120.94457441090398,4052500
2014-01-10,121.27789306640625,122.047105320014,120.42322147878886,122.0385502577356,4549500
2014-01-13,120.25225067138672,121.48297944400419,119.97876263372129,120.97872650116068,4462400
2014-01-14,119.66254425048828,121.10694107830427,117.7737276612299,120.38047817522462,8441600
2014-01-15,120.18388366699219,120.57703823465788,119.77364506165634,119.91039561051832,3030800
2014-01-16,119.83349609375,120.89328040151702,119.71384260605849,119.93605249998498,3062900
2014-01-17,120.04713439941406,120.50865115504986,119.44031204906538,119.72235513799515,3382700
2014-01-21,121.08131408691406,121.75651189869747,120.3462960494836,120.9018403687203,3240600
2014-01-22,123.38893127441406,123.55987602264508,121.25225233405915,121.62830991416214,4388700
2014-01-23,120.77361297607422,122.97866674441896,120.59413928587497,122.30348207920417,4491400
2014-01-24,116.79083251953125,120.05568327367163,116.50880245574389,119.99585002052004,5856800
2014-01-27,117.39766693115234,118.33781071092044,115.93617306283123,116.8335806632915,5057800
2014-01-28,117.16688537597656,118.02155667589543,116.61135424752894,117.61131810348411,4606200
2014-01-29,110.91924285888672,112.61148842082379,109.45776220488405,112.56021022822712,15993400
2014-01-30,108.14156341552734,112.56021267055792,107.00484897038896,112.56021267055792,10406200
2014-01-31,107.0561294555664,108.43215077782283,105.19294575044201,106.37238980353698,9732700
2014-02-03,105.19293975830078,108.13300444505245,104.91089667885791,106.18435502458209,9309600
2014-02-04,104.30408477783203,105.80830807059989,103.01352930708022,105.18439516123826,9304100
2014-02-05,103.75711059570312,104.21863394010117,101.50932061165568,103.41524072719065,9689100
2014-02-06,104.84254455566406,104.88528073614903,103.85112907054435,104.09043603175857,6738800
2014-02-07,108.56036376953125,108.72275343022478,105.68012518118147,105.76559102131598,8906300
2014-02-10,108.6800308227539,110.22698414763568,107.9877424753025,110.21844212750587,8173500
2014-02-11,111.24404907226562,111.69702393822675,108.93643203723785,109.09882171395081,7874000
2014-02-12,110.126708984375,112.20667795290746,110.01497083288477,111.98320164992698,5798800
2014-02-13,111.30421447753906,111.68239305753073,109.20705189017227,109.20705189017227,4203400
2014-02-14,111.87146759033203,112.0863405629096,110.03215546966038,110.95180497259348,4807700
2014-02-18,112.27542877197266,112.54186915709398,111.39015318246388,111.84568283085945,4645300
2014-02-19,110.35017395019531,112.16370253882529,110.33298043857988,111.8285011937613,5146600
2014-02-20,111.35575866699219,111.72534697116954,109.59380436147528,110.42750592289619,4466400
2014-02-21,110.255615234375,111.56204653944066,110.10950319131183,111.56204653944066,5164000
2014-02-24,111.38155364990234,112.42154463320276,110.32438227103421,110.3415757814077,4635700
2014-02-25,108.96639251708984,111.51908475488328,108.47648234924893,111.1323159856312,7308800
2014-02-26,108.82028198242188,109.96340790924282,108.60540898372938,109.3617595784617,4803600
2014-02-27,110.49627685546875,110.49627685546875,108.5194494147251,108.6999419273102,4649700
2014-02-28,110.8056640625,111.6909394297397,110.06650070477731,110.65955205298297,4361400
2014-03-03,110.20404052734375,110.3931297740417,108.74290052120642,109.31016826130025,4847100
2014-03-04,111.93162536621094,112.5934377948606,111.15808790972568,111.20106512726497,5422800
2014-03-05,110.69396209716797,112.42154930432552,110.60802077134123,112.07774465659963,4095200
2014-03-06,110.75413513183594,111.19247131264505,110.04075522712625,110.88305368066021,3595900
2014-03-07,110.47906494140625,111.87145050917938,110.07511588025865,111.51905574040447,4297800
2014-03-10,109.06095123291016,109.39615262482366,107.23023543419765,108.7343465980059,7039200
2014-03-11,108.01234436035156,109.38753007437118,107.96937370024632,109.18125385661892,4190000
2014-03-12,106.94657897949219,107.60838486713727,106.41369163285381,107.43648910752638,5040100
2014-03-13,104.76346588134766,107.96077675931292,104.53999615401601,107.13566533232232,6071200
2014-03-14,105.8120346069336,106.81763842570314,104.81502098471965,104.9611395723903,5698400
2014-03-17,107.7974853515625,108.14128346395324,106.5082473481499,106.55122457122508,4380500
2014-03-18,106.61138153076172,108.14127614204236,106.28477695267587,107.94359010964622,4151600
2014-03-19,105.06427764892578,107.60837263490725,104.3165239664751,106.85202219823238,6673000
2014-03-20,106.34492492675781,106.49103696121743,104.32511391992503,105.3650982269527,4601700
2014-03-21,105.35653686523438,106.96378279898228,105.28777592758635,106.6285814247031,7973600
2014-03-24,106.07849884033203,106.53402854158888,104.9267827320527,106.17304348294044,4472500
2014-03-25,106.59419250488281,107.43649753078165,106.19882698085794,106.97237107456026,3225100
2014-03-26,106.17303466796875,107.71152597484175,105.99254215362984,107.10128750519986,3091200
2014-03-27,105.89800262451172,106.83485226208985,104.68612238197866,105.7261068570641,3106000
2014-03-28,106.97236633300781,107.59979833603414,106.16444180901851,106.38791155005019,2863500
2014-03-31,107.8576431274414,108.33036632359523,107.26459814010674,107.74591153444287,2962000
2014-04-01,110.19547271728516,110.35876517733041,108.44210173075473,108.50226590716285,3952800
2014-04-02,110.28140258789062,110.67677462881015,109.49926837585168,110.55644628849646,2935200
2014-04-03,110.68536376953125,111.02056507969054,110.25561782754214,111.02056507969054,3303500
2014-04-04,109.4820785522461,111.66518881879212,109.35316000999971,111.15809173288176,4156600
2014-04-07,107.94361114501953,110.16969256644197,107.39353671820454,109.3188037694614,3753600
2014-04-08,106.70590209960938,108.06390063871194,106.62854443224192,107.67712541667805,4122200
2014-04-09,109.05231475830078,109.1726430829887,106.61995800290768,107.427875817612,3689900
2014-04-10,106.26757049560547,109.03513526757402,106.26757049560547,109.00075480711078,3956900
2014-04-11,104.91816711425781,106.10426347547097,104.7892420286602,105.76047199041365,3854600
2014-04-14,105.932373046875,106.37930593431057,105.01271700766883,105.78626100265593,3086300
2014-04-15,106.80907440185547,107.04973768460115,104.96976193542483,106.01834328790292,2746900
2014-04-16,108.33036804199219,108.33036804199219,107.20443566635151,107.43649561161516,2826100
2014-04-17,109.94620513916016,110.33297388127731,108.14987016890528,108.67416076615928,3449400
2014-04-21,109.86023712158203,110.39312437645731,109.47346845035759,110.05792311275566,2368500
2014-04-22,109.6281967163086,110.98619551993625,109.56803254437081,110.22983843568645,5015600
2014-04-23,112.27542877197266,113.02318251277191,111.15808670211726,112.30980267674735,7121600
2014-04-24,111.61361694335938,112.2668260559911,110.38453672554847,112.08634010405588,4177000
2014-04-25,110.58222961425781,111.73394559825576,110.33296962209373,111.59642374842768,2978500
2014-04-28,109.18984985351562,110.76271501938524,108.1240817522252,110.18685703023178,4354600
2014-04-29,110.3329849243164,110.5048938178465,108.75152277637477,109.32738084824024,3344100
2014-04-30,110.89164733886719,111.30419977399205,109.84306618370384,110.0579391562405,2773000
2014-05-01,110.41034698486328,111.39016733045905,110.24704140812949,110.65100369326878,2804100
2014-05-02,111.68238067626953,112.07773960984375,110.5392548643167,110.61660598851961,3762900
2014-05-05,113.4185562133789,113.77954123543434,110.83147721644004,110.87445443414305,4026500
2014-05-06,112.44732666015625,113.38416968201477,112.33558851660788,113.23805763303913,4032000
2014-05-07,112.66342163085938,113.31165762830184,111.66945185507718,113.02643220681975,2900600
2014-05-08,112.85356903076172,113.45858664191658,112.50783526124837,112.50783526124837,2988700
2014-05-09,113.3116683959961,113.51045709468482,112.2572033515485,112.58563398668718,2543800
2014-05-12,114.60813903808594,114.94522125691105,113.77839109030307,113.9339746004357,3288500
2014-05-13,115.3427963256836,115.67124013837253,114.83285380795832,114.96249574012712,3132200
2014-05-14,114.94518280029297,115.79220726373113,114.68588582908772,115.6452753906729,2883900
2014-05-15,113.4067153930664,114.83282909357828,112.8449030349912,114.69453560343118,3596800
2014-05-16,113.0610122680664,113.8389034693881,112.38684780662561,113.49316965044623,2963300
2014-05-19,113.52771759033203,114.15002510042274,112.66340306947193,112.7238982279678,2103100
2014-05-20,111.99787139892578,113.74379033344876,111.55707576392308,113.1733396139919,2995800
2014-05-21,113.1906509399414,113.59686668699706,112.39546986617842,112.73255204789315,2476100
2014-05-22,113.95123291015625,114.50439372279219,113.45858044953074,113.79566261366212,2370700
2014-05-23,114.44389343261719,114.59082532441113,114.0290129504294,114.08952129972934,1956200
2014-05-27,115.96508026123047,115.99966022833428,114.84146872143518,115.03161897532638,3085500
2014-05-28,116.10337829589844,116.81210938853964,115.96508479885837,115.96508479885837,2609400
2014-05-29,116.8034896850586,116.85534645764987,116.18982043647149,116.43184068922389,2234100
2014-05-30,116.89855194091797,117.06277382827936,115.85272545152895,116.39724788048636,2760300
2014-06-02,117.4603271484375,117.57269224594944,116.48366079911277,117.11460664771238,2629900
2014-06-03,117.44306182861328,118.00486099427324,117.21833161163488,117.37391508403478,2468800
2014-06-04,116.96770477294922,117.15785505363137,116.32810717534605,117.14920346643984,2601900
2014-06-05,118.25552368164062,118.73953772203618,117.2442640470507,117.2442640470507,3489900
2014-06-06,119.4914779663086,119.4914779663086,118.51479837458048,118.74816697909097,2710900
2014-06-09,119.24082946777344,119.61247835752425,118.8432390107359,119.49147485988536,2585000
2014-06-10,118.62718200683594,119.05933931833624,117.79743416586174,118.92104581344147,2370200
2014-06-11,115.90457153320312,117.14053485041657,115.66256454537964,116.89852786259307,5558000
2014-06-12,114.2537612915039,115.96510068960036,113.77838557303389,115.69716524511605,3826100
2014-06-13,114.34014892578125,114.91059960872839,113.70056469495394,114.54758913459605,2376600
2014-06-16,114.55624389648438,115.06619950079074,113.7870044796075,114.26238011664228,2163800
2014-06-17,114.47844696044922,114.9970409089572,113.847501100865,114.17594481414619,2223200
2014-06-18,114.50438690185547,114.66860877507943,113.2511334528631,114.61675201267045,2859000
2014-06-19,114.79826354980469,114.89332548836089,113.91665902612728,114.50438658298339,2794900
2014-06-20,114.17594909667969,115.88728808951814,114.16729751123181,115.36869412155863,8083500
2014-06-23,113.09557342529297,114.547615658042,112.92269995038949,114.36611697314562,4433000
2014-06-24,111.626220703125,113.4326481656772,111.49657879383845,112.79305064027844,4319800
2014-06-25,109.81982421875,111.61760038631024,109.14565980446437,111.53116364052153,7929700
2014-06-26,110.64956665039062,111.01257722558832,109.21480114718422,110.12233417937598,3929100
2014-06-27,111.09899139404297,111.30643164308827,110.25196679013078,110.6927756708028,3687900
2014-06-30,109.96675872802734,110.55449296933259,109.07650907586684,110.55449296933259,5712900
2014-07-01,110.76190948486328,110.91749296910082,110.07910676133781,110.3384037761377,3772500
2014-07-02,110.30384063720703,111.06443517343303,110.06182699031012,110.76191976336129,2859000
2014-07-03,111.07306671142578,111.16814184685602,110.37297398161876,110.62362601191691,1997500
2014-07-07,111.5743637084961,111.92873584433741,110.43346874975798,110.7187007321885,3157000
2014-07-08,109.58645629882812,111.47066251737482,108.83450017232181,111.40151576211497,5724300
2014-07-09,109.58645629882812,110.90886326493182,108.82586177356247,110.90021167777743,8023900
2014-07-10,109.58645629882812,110.31247744646384,108.14305240231599,108.50606297613386,3936900
2014-07-11,110.7100601196289,110.83971522989222,109.21479947103526,109.92353721877156,3193100
2014-07-14,111.94602966308594,112.86220102058152,111.28914213250869,111.4187972343619,5267500
2014-07-15,111.58301544189453,112.62882867840425,110.92612793295261,112.62882867840425,4916100
2014-07-16,110.13094329833984,111.98057565453692,109.88893631254894,111.98057565453692,5260800
2014-07-17,108.7999267578125,110.78784651437759,108.7221416038197,109.94946683537695,5292900
2014-07-18,110.32112121582031,110.47669811633065,109.1197243818451,109.232082912248,3103300
2014-07-21,110.89155578613281,110.99526930846447,109.5691490286357,110.027241264321,2738700
2014-07-22,112.13616943359375,112.36952485598052,111.13356143536348,111.48793355017823,5102200
2014-07-23,109.5173110961914,110.97799840512783,108.92093186346611,110.4507725228403,12326300
2014-07-24,107.5207290649414,108.9468493611205,107.17500193341367,108.83448425171096,10307200
2014-07-25,106.48355102539062,107.63309097140599,105.80074832671053,107.58987919997638,6121400
2014-07-28,106.3625717163086,107.65904384973683,105.58469371161027,106.69101554373064,4982400
2014-07-29,105.72296905517578,106.85521915078645,105.61924892195896,106.57863872307249,4101900
2014-07-30,105.69703674316406,107.00215367897678,105.23895104498936,106.48355962635902,4042900
2014-07-31,104.13262176513672,105.48959536936349,104.07212000931247,104.98829133870727,5588800
2014-08-01,104.04618835449219,105.19572834604429,103.40659740190559,104.10669011224772,5852700
2014-08-04,103.65724182128906,104.74627997519745,103.51894833130858,104.40919783611571,4671100
2014-08-05,104.81543731689453,105.42910653658586,103.42389676236785,103.43253516126101,6097900
2014-08-06,102.90242004394531,103.78936369224242,102.4937376081887,103.75458093798252,6239700
2014-08-07,104.20674896240234,104.53718182820516,103.3632920051805,103.47633098687851,4641800
2014-08-08,104.89369201660156,104.91108671147273,103.71980220982444,104.17197139862286,4348900
2014-08-11,105.04153442382812,105.87630076762758,104.99805431497197,105.3458752834217,2807900
2014-08-12,104.75457763671875,105.16326676151837,104.35458586018568,104.78936039565201,2303500
2014-08-13,106.06758880615234,106.28497605383052,104.89369236138437,104.92847511710875,2641100
2014-08-14,107.91973114013672,108.424071172047,106.22411317749501,106.25888930081818,4825100
2014-08-15,107.09365844726562,108.25885092748308,106.21541209624061,108.25885092748308,4570000
2014-08-18,108.67623138427734,108.90230933614656,107.45016417256146,107.45886151967399,4196900
2014-08-19,109.19795989990234,109.38056438525751,108.78927082757464,108.88492174382716,2988300
2014-08-20,110.7370376586914,111.05007575545868,109.19793921136137,109.46749721474899,4331300
2014-08-21,110.86747741699219,111.11095003142734,110.20661843914593,110.90226016678737,2522300
2014-08-22,110.83271026611328,111.12836036391747,110.39793578367876,110.71967128896787,2394700
2014-08-25,111.58922576904297,111.72835679468186,111.1109711610748,111.37183851708151,2307100
2014-08-26,111.8239974975586,112.2848573681413,111.5718208780994,111.90225371672992,2329000
2014-08-27,111.47616577148438,112.16311682929255,111.2587785475664,111.97181501078367,3075200
2014-08-28,110.52837371826172,111.0848845465117,110.18925013961353,110.72836627278124,3070300
2014-08-29,110.25880432128906,110.73705224078796,109.60664263950099,110.73705224078796,3032700
2014-09-02,109.1109848022461,109.78923179520753,108.31969222103723,109.23272110179657,4576000
2014-09-03,109.510986328125,109.77184700749659,108.86751539058606,109.09359995334654,3966500
2014-09-04,109.09361267089844,110.21533163511499,108.9197055310442,109.89359612883932,2975300
2014-09-05,108.42405700683594,109.17186960910522,107.91101969405501,109.06752135037051,4913800
2014-09-08,111.28487396240234,111.51964925233665,109.47621061235606,109.47621061235606,6103500
2014-09-09,111.48487854003906,111.89355434641702,110.97184120140354,111.13705099339454,4866400
2014-09-10,111.49356079101562,111.7109480155702,110.8500964638909,111.7109480155702,3068200
2014-09-11,110.9892349243164,111.29357575049264,110.60663123761918,111.14575401122596,1988200
2014-09-12,110.38924407958984,110.91966950600597,110.09360060080444,110.85880134071883,3107300
2014-09-15,109.83272552490234,110.38923632102323,109.29360942285946,110.36315091403819,3261700
2014-09-16,110.71097564697266,111.04140187042468,109.31969860857966,109.73707840303145,3377500
2014-09-17,111.09356689453125,111.6326895890406,110.60661500996004,111.51964398866603,3135300
2014-09-18,111.80661010742188,112.08485888318387,111.30227010382218,111.30227010382218,2721800
2014-09-19,112.4761734008789,112.78050760329619,112.10226041494693,112.40660788562957,5635700
2014-09-22,111.83271026611328,112.92833735538441,111.70228320843802,112.49356280544512,2890300
2014-09-23,110.76313018798828,111.77180340481627,110.45878941714068,111.54572548026161,2963100
2014-09-24,111.80661010742188,111.99791194562398,110.63272030424707,110.8327128557258,2891400
2014-09-25,110.55445861816406,111.72835506791927,110.44141963717881,111.57182934942838,2913100
2014-09-26,111.90225982666016,112.17181788625521,110.39793717939996,110.59793636286649,2524100
2014-09-29,111.97183227539062,112.63268476142142,110.43272677762754,110.6153312777781,3484900
2014-09-30,110.76313018798828,112.5109252350435,110.70226203381877,111.79790207713266,4000200
2014-10-01,108.40666198730469,110.75444804578679,108.09362384617374,110.75444804578679,5265200
2014-10-02,107.97189331054688,109.17187512718775,107.68494056012126,108.17189249136439,3204500
2014-10-03,109.87621307373047,110.31968492493215,108.39798241523482,108.39798241523482,3075900
2014-10-06,109.78924560546875,110.5979263451375,109.02403833017607,110.51096614812217,2681000
2014-10-07,107.23277282714844,109.1457778024572,107.20668742094188,109.1457778024572,3554900
2014-10-08,108.67623138427734,108.7718756659869,106.2154062478651,107.36321060383237,3610300
2014-10-09,106.745849609375,108.47625046464044,106.35454853303068,108.45016505304412,4874700
2014-10-10,105.65019989013672,107.26756150560519,105.65019989013672,106.84148436772048,4214200
2014-10-13,104.73716735839844,107.11973623487397,104.57195757070994,106.12845097221525,3878600
2014-10-14,106.33715057373047,107.27626510859825,104.97195887613161,105.94584953380262,3768200
2014-10-15,104.51109313964844,105.3197739495312,101.14593622740104,105.26759649996535,7819000
2014-10-16,104.5980453491211,105.47629165757637,102.94590099585234,103.39807017083474,4492500
2014-10-17,107.1632080078125,107.71102807818774,105.89366736928126,106.12844929490831,4872400
2014-10-20,108.09363555908203,108.45015383838657,106.95452847628144,107.29365206023172,3676300
2014-10-21,110.5370864868164,110.64142813533724,108.63277179171173,108.8762444837714,5204500
2014-10-22,105.60672760009766,111.30227643046597,105.51107667555961,111.2935790825627,13844400
2014-10-23,106.1110610961914,106.8501764032583,105.26759752311078,105.45020201303562,7799700
2014-10-24,106.29364776611328,106.81537574045036,105.44149362265999,106.25886501660666,4013300
2014-10-27,106.18932342529297,106.28497434346271,105.44151077458348,106.19801413848498,2940300
2014-10-28,107.48495483398438,107.64147392286384,106.0501976249447,106.5197548915831,4159000
2014-10-29,107.02409362792969,108.24146356744737,106.57192442810164,108.24146356744737,3241700
2014-10-30,107.66754913330078,107.92841646810037,106.09366767997048,106.53713286134511,2569900
2014-10-31,108.6153793334961,109.46753372122468,108.4588602329147,108.719720977795,4665300
2014-11-03,109.5892562866211,109.78055812263257,108.59797098559086,108.99796271810024,3902700
2014-11-04,109.42405700683594,110.18056712212932,108.91972356410693,109.51101722529258,3684600
2014-11-05,108.6456298828125,110.4211128474777,108.6281336925009,110.21120527362861,3334000
2014-11-06,108.96051025390625,109.15292833796443,107.90221746442874,108.87304930829139,2341900
2014-11-07,108.84679412841797,109.27536406288253,108.60190083606209,109.26661596734361,2366700
2014-11-10,109.01295471191406,109.3190712715694,108.27827496874127,109.21412083559645,2622700
2014-11-11,109.6427001953125,109.96631299060141,108.84679034994308,108.96049556947673,3053500
2014-11-12,110.08876037597656,110.36863936982084,108.86428727559229,108.89927298392801,3075000
2014-11-13,112.41526794433594,112.79136268985849,109.97506952013376,109.97506952013376,5813900
2014-11-14,112.70388793945312,113.50853926683318,111.82051709480653,112.41526083087919,6235600
2014-11-17,112.3190689086914,112.9750360702132,111.55815127194565,112.56396224800466,3752900
2014-11-18,114.27818298339844,114.86417847707129,111.98666287952231,112.43272891109947,5701200
2014-11-19,115.10909271240234,116.09742062227168,113.91960532071572,114.2169738322166,5037600
2014-11-20,115.18779754638672,115.8000307174239,114.32192968509206,114.52308915292951,4052800
2014-11-21,116.13240051269531,116.63968327788119,115.89624864797288,116.07992528624214,4227100
2014-11-24,117.73295593261719,117.84666114820139,116.70964902940715,116.71839045149724,4161500
2014-11-25,117.90790557861328,118.5988651113472,117.84668891819202,117.84668891819202,4301600
2014-11-26,117.88164520263672,118.33645273866047,117.5405428870397,118.03032945859613,2660100
2014-11-28,117.51431274414062,118.75627544258892,117.23442705935476,118.52012356426134,2090000
2014-12-01,115.7912826538086,117.54926923245223,115.62510222855583,117.47055640333717,3473700
2014-12-02,115.6950912475586,116.2898416313293,115.23154227796604,115.88750931180645,2904900
2014-12-03,115.42395782470703,116.56971141684895,114.95165409706058,116.01869484982248,4627500
2014-12-04,114.8554458618164,115.90499030924317,114.50558881555301,115.42394521168207,2785500
2014-12-05,115.63387298583984,115.99245814995538,115.03912261035848,115.20530305859126,2580200
2014-12-08,113.94586181640625,115.51144416381926,113.58726325127978,115.46771035295511,2862400
2014-12-09,113.40357208251953,113.45604730439668,111.72429158119931,112.4414818624982,3084600
2014-12-10,109.01295471191406,112.80881339732125,108.92549379098976,112.66012916446589,6651700
2014-12-11,107.90219116210938,109.8963295965424,107.57857840209178,109.52024161651576,6702100
2014-12-12,105.628173828125,106.94010779472484,105.46200006322104,106.91387018304744,6661100
2014-12-15,106.77393341064453,107.47362751840222,105.47948896838896,106.17918974898784,6238800
2014-12-16,108.671875,109.80013913072091,108.37450647258183,109.36282776251166,7919900
2014-12-17,109.38031768798828,109.66019669776944,107.94593692875465,108.69811301869935,6726500
2014-12-18,109.91383361816406,111.38320002790422,109.12667184993867,111.1907819653556,6485900
2014-12-19,110.40361022949219,111.44440655292223,109.76513281570948,109.87883134787761,7680800
2014-12-22,112.14411926269531,112.42399157596175,110.84093335920967,110.84093335920967,3189300
2014-12-23,113.7271728515625,114.26943457979021,112.52018942222323,112.86129169412153,4028900
2014-12-24,114.78543853759766,115.73877366722525,113.84958624555178,113.96329141822063,2116900
2014-12-26,115.12659454345703,115.388970686646,113.90211471061203,114.8292126717032,2242900
2014-12-29,115.70379638671875,116.0886323945339,114.72422352731968,115.20526853708861,2718400
2014-12-30,115.301513671875,115.69509122295887,115.03038276658796,115.4501979313652,2447700
2014-12-31,113.68346405029297,115.71259528516467,113.57851358838043,115.66886147747299,2712400
2015-01-02,113.6572036743164,115.31023984683101,112.9050277079738,114.63679005684182,4294200
2015-01-05,112.87005615234375,113.63097359060087,112.48522004932735,113.40357650503782,5024800
2015-01-06,111.54061889648438,113.36857692401594,110.35987972331644,112.8700489827263,4992800
2015-01-07,113.27236938476562,113.6747016573524,112.58142339516019,112.5989195841462,3573200
2015-01-08,115.27528381347656,115.44146427517016,114.05080392744625,114.22573915808228,4503400
2015-01-09,115.04785919189453,115.67758857676122,114.51433883376254,115.0915929941708,3056400
2015-01-12,114.46185302734375,115.6775778824075,113.65720185344443,115.66009503965945,3552700
2015-01-13,114.72425079345703,117.1207216462532,113.84962814807365,115.45018919060713,3441700
2015-01-14,114.03331756591797,114.8292141197676,112.78260010298177,112.85257152394249,3559500
2015-01-15,113.8233871459961,115.30150150797574,113.43855105818102,113.91959616794985,3902000
2015-01-16,114.38318634033203,114.59310064912184,112.9225676407643,113.48232578518359,4425600
2015-01-20,114.7679672241211,115.45017171661027,113.21988163931239,114.96912666532164,3143700
2015-01-21,115.80878448486328,116.21110341706391,114.19948206469658,114.46185817453087,2898000
2015-01-22,118.63380432128906,119.13234558984814,116.36853507825764,116.65716212652639,4971300
2015-01-23,117.74169921875,118.75626471593218,117.72421637429302,118.57260142935432,3828300
2015-01-26,117.26066589355469,118.29271422168685,116.78836218574166,118.07405855769113,3900500
2015-01-27,115.87001037597656,116.31607648965877,114.34817543475442,115.8000389592091,5243900
2015-01-28,122.13230895996094,124.10020996512438,118.87871156376941,119.2110724485933,14355100
2015-01-29,129.2517547607422,129.66282853944952,122.12358436480686,122.17605959686573,15161700
2015-01-30,127.14389038085938,128.43834151196438,126.26926773071507,127.88732497175505,11271100
2015-02-02,127.92231750488281,128.21094461137022,125.11478597523222,125.70078161118519,6790900
2015-02-03,128.86688232421875,129.44413640574834,127.85231697104811,128.01849738958066,5978200
2015-02-04,128.761962890625,129.78526991115672,127.63369206456511,127.66868444830254,4766200
2015-02-05,129.96885681152344,130.2049951831071,128.0971659445916,128.79685298796153,4252600
2015-02-06,129.44412231445312,130.22253575940883,129.18173291089605,129.9863839616395,4398800
2015-02-09,129.07681274414062,129.5840954844133,127.37130123975645,127.83485017823824,4202900
2015-02-10,129.4791259765625,130.06513487246897,129.00683563683958,129.6190687978441,4034900
2015-02-11,130.17433166503906,130.57915229294835,129.44390349457018,129.813515322719,3272700
2015-02-12,130.32395935058594,130.74638445570463,129.9631429422148,130.47356320639773,2998900
2015-02-13,131.76722717285156,131.86403125905298,129.9279629632513,130.2271707103369,3418600
2015-02-17,131.93441772460938,131.96962653025736,130.70237809142765,130.87838183499292,3622400
2015-02-18,133.03448486328125,133.4304967236012,131.45042399377382,131.7408362722025,3722100
2015-02-19,135.304931640625,135.73615219188414,132.8848434324187,132.92884772184902,4384000
2015-02-20,139.31787109375,139.77549151770395,135.34893139931071,135.34893139931071,9366000
2015-02-23,136.17617797851562,137.21460945664836,134.9617293300606,136.40498150041992,8653700
2015-02-24,135.859375,136.21138250784685,134.82973893991104,135.08494236886614,4391700
2015-02-25,134.6537322998047,136.17619778958903,133.888108524773,135.7977769322127,4800500
2015-02-26,133.52725219726562,134.0992810567575,132.7176243650315,134.03767237093507,5149300
2015-02-27,132.75286865234375,133.66809627267654,132.400847699734,132.88486811693096,4330700
2015-03-02,135.34896850585938,135.65697174955432,132.66486734328515,132.75287594332772,4622800
2015-03-03,136.90660095214844,138.08584074948675,135.67454794882806,136.14977280509675,8656600
2015-03-04,135.83297729492188,136.59860102233765,135.52496064942827,136.07057632384175,4476200
2015-03-05,135.93856811523438,137.26741183569158,135.79775974760017,136.28178011870213,3327200
2015-03-06,134.75051879882812,136.43138343169286,134.47771098026132,135.4545472059771,3556200
2015-03-09,136.18495178222656,136.9417798381452,134.7768952131891,134.9089080699116,3433000
2015-03-10,134.13450622558594,135.63936719502888,134.13450622558594,134.9089388581157,3839600
2015-03-11,133.03448486328125,134.3721377562239,133.03448486328125,134.21372495515936,3395400
2015-03-12,133.80010986328125,134.5745426125576,133.13129012505115,133.13129012505115,2965100
2015-03-13,133.38648986816406,134.10810930500588,131.82002016450787,133.66809319554287,3569600
2015-03-16,135.23455810546875,135.69217864843185,134.0025182915991,134.10811786758026,2742900
2015-03-17,135.97377014160156,136.40499075298192,134.40731390269636,134.5393267893927,2927200
2015-03-18,137.04742431640625,137.27624130512794,133.86171173399217,135.56016760262335,4053600
2015-03-19,135.62173461914062,136.69537475368043,135.22572289730417,136.32576291808485,2539000
2015-03-20,135.96499633789062,136.83623318742164,135.9473919312117,136.44020789239892,4464300
2015-03-23,134.47772216796875,136.38739048503376,134.47772216796875,136.38739048503376,3029700
